customer_id,segment,join_date,city,preferred_channel,frequency_target,recency_target,aov_min,aov_max,product_variety,discount_prone
CUST032655,At_Risk,2021-07-05,Mumbai,Mobile_App,4,282,4000,7000,3,True
CUST032656,At_Risk,2022-04-20,Mumbai,Online,4,199,4000,7000,2,False
CUST032657,At_Risk,2020-06-24,Kolkata,Online,5,280,4000,7000,2,False
CUST032658,At_Risk,2022-05-21,Pune,Online,5,230,4000,7000,2,True
CUST032659,At_Risk,2021-08-03,Hyderabad,Mobile_App,5,286,4000,7000,3,False
CUST032660,At_Risk,2022-05-22,Pune,Store,4,261,4000,7000,2,False
CUST032661,At_Risk,2021-08-02,Chennai,Mobile_App,5,211,4000,7000,3,True
CUST032662,At_Risk,2022-04-09,Hyderabad,Online,5,225,4000,7000,2,False
CUST032663,At_Risk,2021-02-17,Bangalore,Mobile_App,4,182,4000,7000,2,False
CUST032664,At_Risk,2021-08-18,Delhi,Online,5,297,4000,7000,2,False
CUST032665,At_Risk,2020-02-04,Hyderabad,Online,4,263,4000,7000,3,False
CUST032666,At_Risk,2020-01-29,Delhi,Mobile_App,3,242,4000,7000,2,False
CUST032667,At_Risk,2021-09-19,Hyderabad,Mobile_App,5,184,4000,7000,3,False
CUST032668,At_Risk,2021-12-25,Mumbai,Mobile_App,3,213,4000,7000,3,False
CUST032669,At_Risk,2021-08-22,Ahmedabad,Online,3,189,4000,7000,3,True
CUST032670,At_Risk,2021-03-19,Kolkata,Mobile_App,4,190,4000,7000,3,True
CUST032671,At_Risk,2022-06-28,Ahmedabad,Online,3,233,4000,7000,3,True
CUST032672,At_Risk,2020-04-10,Ahmedabad,Online,4,191,4000,7000,3,False
CUST032673,At_Risk,2020-05-22,Chennai,Mobile_App,5,241,4000,7000,3,False
CUST032674,At_Risk,2021-04-17,Bangalore,Store,4,213,4000,7000,3,False
CUST032675,At_Risk,2020-07-09,Kolkata,Mobile_App,5,295,4000,7000,3,True
CUST032676,At_Risk,2020-04-30,Mumbai,Mobile_App,4,245,4000,7000,3,False
CUST032677,At_Risk,2020-09-05,Chennai,Mobile_App,4,246,4000,7000,3,False
CUST032678,At_Risk,2021-12-04,Chennai,Mobile_App,5,299,4000,7000,3,False
CUST032679,At_Risk,2021-06-30,Pune,Online,4,210,4000,7000,2,False
CUST032680,At_Risk,2020-09-23,Ahmedabad,Mobile_App,3,213,4000,7000,3,False
CUST032681,At_Risk,2022-01-11,Chennai,Online,3,285,4000,7000,3,False
CUST032682,At_Risk,2021-07-07,Mumbai,Online,4,276,4000,7000,2,False
CUST032683,At_Risk,2020-10-08,Chennai,Online,5,200,4000,7000,3,False
CUST032684,At_Risk,2020-12-27,Pune,Online,5,248,4000,7000,3,False
CUST032685,At_Risk,2020-10-10,Delhi,Online,5,266,4000,7000,2,False
CUST032686,At_Risk,2022-06-01,Ahmedabad,Online,5,261,4000,7000,3,False
CUST032687,At_Risk,2020-03-27,Bangalore,Mobile_App,4,249,4000,7000,3,False
CUST032688,At_Risk,2022-04-03,Chennai,Mobile_App,3,300,4000,7000,3,False
CUST032689,At_Risk,2021-06-28,Kolkata,Mobile_App,5,278,4000,7000,2,False
CUST032690,At_Risk,2020-09-15,Ahmedabad,Mobile_App,4,233,4000,7000,2,False
CUST032691,At_Risk,2020-10-03,Chennai,Online,5,203,4000,7000,3,False
CUST032692,At_Risk,2021-10-18,Hyderabad,Store,4,292,4000,7000,3,True
CUST032693,At_Risk,2020-10-18,Ahmedabad,Online,3,180,4000,7000,3,True
CUST032694,At_Risk,2020-07-07,Pune,Online,5,193,4000,7000,3,True
CUST032695,At_Risk,2022-02-14,Delhi,Online,3,224,4000,7000,3,False
CUST032696,At_Risk,2020-10-19,Pune,Store,3,267,4000,7000,3,False
CUST032697,At_Risk,2020-04-24,Bangalore,Mobile_App,5,206,4000,7000,2,False
CUST032698,At_Risk,2021-09-26,Mumbai,Online,4,215,4000,7000,2,True
CUST032699,At_Risk,2021-09-09,Pune,Online,5,296,4000,7000,3,False
CUST032700,At_Risk,2021-09-10,Mumbai,Mobile_App,4,207,4000,7000,3,False
CUST032701,At_Risk,2021-11-20,Pune,Store,4,212,4000,7000,2,True
CUST032702,At_Risk,2020-09-30,Pune,Mobile_App,5,293,4000,7000,3,False
CUST032703,At_Risk,2020-10-21,Bangalore,Store,5,274,4000,7000,3,True
CUST032704,At_Risk,2022-03-25,Delhi,Online,3,193,4000,7000,2,False
CUST032705,At_Risk,2021-11-14,Mumbai,Online,3,255,4000,7000,3,False
CUST032706,At_Risk,2021-09-02,Hyderabad,Online,5,293,4000,7000,2,False
CUST032707,At_Risk,2021-07-19,Kolkata,Mobile_App,5,250,4000,7000,3,False
CUST032708,At_Risk,2020-12-12,Delhi,Online,3,205,4000,7000,2,True
CUST032709,At_Risk,2022-03-02,Kolkata,Mobile_App,4,282,4000,7000,3,False
CUST032710,At_Risk,2021-03-18,Bangalore,Mobile_App,4,232,4000,7000,2,False
CUST032711,At_Risk,2021-11-27,Mumbai,Mobile_App,3,250,4000,7000,2,True
CUST032712,At_Risk,2020-05-13,Bangalore,Mobile_App,4,206,4000,7000,3,False
CUST032713,At_Risk,2020-01-02,Mumbai,Store,5,261,4000,7000,2,True
CUST032714,At_Risk,2021-06-20,Ahmedabad,Mobile_App,3,230,4000,7000,2,False
CUST032715,At_Risk,2022-06-26,Delhi,Mobile_App,5,202,4000,7000,3,False
CUST032716,At_Risk,2021-12-23,Bangalore,Store,5,207,4000,7000,3,True
CUST032717,At_Risk,2020-06-13,Hyderabad,Mobile_App,5,292,4000,7000,2,False
CUST032718,At_Risk,2022-05-11,Hyderabad,Online,3,249,4000,7000,2,True
CUST032719,At_Risk,2022-05-23,Kolkata,Mobile_App,5,251,4000,7000,2,True
CUST032720,At_Risk,2022-07-03,Kolkata,Mobile_App,3,207,4000,7000,3,True
CUST032721,At_Risk,2022-05-11,Ahmedabad,Online,4,258,4000,7000,2,False
CUST032722,At_Risk,2020-05-29,Bangalore,Mobile_App,5,278,4000,7000,3,False
CUST032723,At_Risk,2020-04-28,Bangalore,Mobile_App,4,245,4000,7000,3,False
CUST032724,At_Risk,2021-01-11,Kolkata,Online,5,193,4000,7000,2,False
CUST032725,At_Risk,2021-05-10,Chennai,Online,4,189,4000,7000,3,False
CUST032726,At_Risk,2020-11-02,Ahmedabad,Mobile_App,5,208,4000,7000,2,False
CUST032727,At_Risk,2020-01-15,Pune,Online,5,209,4000,7000,2,False
CUST032728,At_Risk,2021-03-05,Ahmedabad,Store,4,192,4000,7000,3,True
CUST032729,At_Risk,2021-10-08,Pune,Online,4,271,4000,7000,2,True
CUST032730,At_Risk,2020-09-18,Kolkata,Mobile_App,5,217,4000,7000,3,False
CUST032731,At_Risk,2021-09-17,Kolkata,Store,4,265,4000,7000,3,False
CUST032732,At_Risk,2020-08-30,Hyderabad,Online,4,280,4000,7000,2,True
CUST032733,At_Risk,2022-05-06,Delhi,Store,3,212,4000,7000,3,False
CUST032734,At_Risk,2021-02-11,Chennai,Mobile_App,5,260,4000,7000,2,False
CUST032735,At_Risk,2022-03-14,Ahmedabad,Mobile_App,4,223,4000,7000,3,True
CUST032736,At_Risk,2022-06-10,Hyderabad,Mobile_App,3,263,4000,7000,2,False
CUST032737,At_Risk,2022-07-02,Pune,Store,4,272,4000,7000,3,False
CUST032738,At_Risk,2020-06-10,Mumbai,Store,4,229,4000,7000,3,False
CUST032739,At_Risk,2021-08-14,Mumbai,Store,3,204,4000,7000,3,True
CUST032740,At_Risk,2020-06-27,Hyderabad,Mobile_App,3,194,4000,7000,2,False
CUST032741,At_Risk,2022-06-12,Ahmedabad,Online,3,202,4000,7000,2,False
CUST032742,At_Risk,2020-07-05,Pune,Store,5,238,4000,7000,2,False
CUST032743,At_Risk,2020-10-15,Pune,Store,5,248,4000,7000,2,False
CUST032744,At_Risk,2020-10-14,Mumbai,Store,4,263,4000,7000,2,True
CUST032745,At_Risk,2020-05-11,Ahmedabad,Online,5,203,4000,7000,2,False
CUST032746,At_Risk,2022-06-29,Chennai,Store,5,279,4000,7000,3,False
CUST032747,At_Risk,2021-01-02,Mumbai,Online,5,239,4000,7000,3,False
CUST032748,At_Risk,2022-04-22,Bangalore,Mobile_App,4,201,4000,7000,3,False
CUST032749,At_Risk,2021-10-09,Mumbai,Online,5,217,4000,7000,3,False
CUST032750,At_Risk,2021-06-28,Chennai,Online,3,240,4000,7000,2,False
CUST032751,At_Risk,2021-12-23,Mumbai,Online,4,253,4000,7000,3,False
CUST032752,At_Risk,2020-02-07,Delhi,Mobile_App,4,210,4000,7000,3,True
CUST032753,At_Risk,2020-03-14,Pune,Store,3,232,4000,7000,3,False
CUST032754,At_Risk,2020-06-23,Kolkata,Mobile_App,3,261,4000,7000,2,False
CUST032755,At_Risk,2021-06-27,Delhi,Store,3,247,4000,7000,3,False
CUST032756,At_Risk,2020-07-06,Bangalore,Mobile_App,5,298,4000,7000,2,False
CUST032757,At_Risk,2021-03-06,Kolkata,Store,3,249,4000,7000,3,False
CUST032758,At_Risk,2022-01-13,Delhi,Online,4,198,4000,7000,3,True
CUST032759,At_Risk,2020-07-31,Mumbai,Online,5,221,4000,7000,2,True
CUST032760,At_Risk,2020-11-14,Chennai,Store,5,298,4000,7000,2,False
CUST032761,At_Risk,2020-06-07,Chennai,Mobile_App,3,256,4000,7000,2,False
CUST032762,At_Risk,2022-04-25,Kolkata,Store,4,281,4000,7000,3,True
CUST032763,At_Risk,2020-02-11,Chennai,Mobile_App,4,275,4000,7000,2,False
CUST032764,At_Risk,2021-03-05,Pune,Store,3,282,4000,7000,2,False
CUST032765,At_Risk,2021-01-27,Hyderabad,Store,5,225,4000,7000,2,True
CUST032766,At_Risk,2022-03-14,Chennai,Mobile_App,3,294,4000,7000,2,False
CUST032767,At_Risk,2022-04-13,Hyderabad,Store,5,222,4000,7000,3,False
CUST032768,At_Risk,2020-01-25,Pune,Store,5,251,4000,7000,2,False
CUST032769,At_Risk,2021-08-20,Delhi,Online,3,237,4000,7000,3,False
CUST032770,At_Risk,2020-03-14,Kolkata,Store,3,230,4000,7000,3,False
CUST032771,At_Risk,2020-02-23,Bangalore,Store,3,258,4000,7000,2,False
CUST032772,At_Risk,2020-11-26,Pune,Online,4,230,4000,7000,3,False
CUST032773,At_Risk,2020-08-04,Kolkata,Mobile_App,5,254,4000,7000,2,False
CUST032774,At_Risk,2022-06-20,Bangalore,Store,3,298,4000,7000,3,True
CUST032775,At_Risk,2021-03-01,Pune,Store,4,207,4000,7000,2,False
CUST032776,At_Risk,2021-12-18,Hyderabad,Store,3,269,4000,7000,2,False
CUST032777,At_Risk,2021-08-18,Kolkata,Store,5,268,4000,7000,3,True
CUST032778,At_Risk,2020-08-31,Bangalore,Mobile_App,4,295,4000,7000,3,True
CUST032779,At_Risk,2021-08-16,Chennai,Mobile_App,4,226,4000,7000,2,True
CUST032780,At_Risk,2021-07-06,Hyderabad,Mobile_App,3,281,4000,7000,3,False
CUST032781,At_Risk,2022-01-04,Chennai,Mobile_App,5,251,4000,7000,2,False
CUST032782,At_Risk,2021-04-02,Hyderabad,Store,3,190,4000,7000,2,True
CUST032783,At_Risk,2021-05-22,Hyderabad,Store,4,290,4000,7000,2,False
CUST032784,At_Risk,2020-07-15,Chennai,Online,3,193,4000,7000,2,False
CUST032785,At_Risk,2022-01-19,Pune,Online,5,210,4000,7000,2,False
CUST032786,At_Risk,2022-01-08,Ahmedabad,Mobile_App,4,239,4000,7000,3,False
CUST032787,At_Risk,2021-03-26,Bangalore,Online,5,209,4000,7000,3,False
CUST032788,At_Risk,2020-06-21,Ahmedabad,Store,5,239,4000,7000,3,False
CUST032789,At_Risk,2020-07-11,Bangalore,Online,4,270,4000,7000,3,True
CUST032790,At_Risk,2020-06-20,Kolkata,Store,3,296,4000,7000,2,False
CUST032791,At_Risk,2020-10-10,Kolkata,Mobile_App,4,291,4000,7000,3,True
CUST032792,At_Risk,2021-05-19,Pune,Online,3,279,4000,7000,2,True
CUST032793,At_Risk,2020-01-18,Chennai,Online,5,282,4000,7000,2,True
CUST032794,At_Risk,2022-04-02,Ahmedabad,Mobile_App,4,192,4000,7000,2,True
CUST032795,At_Risk,2020-06-12,Ahmedabad,Store,4,183,4000,7000,3,False
CUST032796,At_Risk,2022-01-07,Kolkata,Mobile_App,3,225,4000,7000,3,False
CUST032797,At_Risk,2021-07-27,Hyderabad,Online,4,192,4000,7000,3,False
CUST032798,At_Risk,2021-10-19,Mumbai,Store,4,183,4000,7000,2,True
CUST032799,At_Risk,2021-05-28,Mumbai,Store,5,262,4000,7000,3,True
CUST032800,At_Risk,2021-01-13,Mumbai,Store,3,245,4000,7000,3,False
CUST032801,At_Risk,2020-08-17,Kolkata,Mobile_App,5,232,4000,7000,3,False
CUST032802,At_Risk,2020-02-19,Pune,Store,5,209,4000,7000,2,True
CUST032803,At_Risk,2020-06-11,Ahmedabad,Store,5,258,4000,7000,2,False
CUST032804,At_Risk,2021-03-29,Kolkata,Online,5,259,4000,7000,2,False
CUST032805,At_Risk,2021-02-05,Mumbai,Mobile_App,4,191,4000,7000,3,False
CUST032806,At_Risk,2022-04-03,Delhi,Store,3,241,4000,7000,2,False
CUST032807,At_Risk,2020-09-09,Delhi,Online,3,242,4000,7000,3,False
CUST032808,At_Risk,2020-07-03,Ahmedabad,Mobile_App,4,196,4000,7000,2,True
CUST032809,At_Risk,2020-09-17,Chennai,Mobile_App,5,220,4000,7000,2,True
CUST032810,At_Risk,2022-05-02,Mumbai,Online,5,245,4000,7000,2,True
CUST032811,At_Risk,2021-01-23,Kolkata,Mobile_App,3,262,4000,7000,2,False
CUST032812,At_Risk,2022-02-05,Ahmedabad,Mobile_App,3,263,4000,7000,3,False
CUST032813,At_Risk,2021-07-13,Delhi,Online,5,204,4000,7000,2,False
CUST032814,At_Risk,2021-02-27,Bangalore,Online,4,243,4000,7000,2,False
CUST032815,At_Risk,2022-03-13,Hyderabad,Store,3,240,4000,7000,2,False
CUST032816,At_Risk,2022-05-31,Chennai,Store,5,210,4000,7000,2,True
CUST032817,At_Risk,2021-11-07,Kolkata,Online,4,293,4000,7000,3,True
CUST032818,At_Risk,2021-12-13,Bangalore,Store,3,215,4000,7000,2,True
CUST032819,At_Risk,2022-05-10,Hyderabad,Online,4,217,4000,7000,2,True
CUST032820,At_Risk,2021-07-02,Bangalore,Online,4,187,4000,7000,3,False
CUST032821,At_Risk,2020-04-24,Delhi,Mobile_App,5,261,4000,7000,3,True
CUST032822,At_Risk,2021-11-26,Bangalore,Mobile_App,3,207,4000,7000,2,True
CUST032823,At_Risk,2020-03-12,Hyderabad,Mobile_App,4,180,4000,7000,3,False
CUST032824,At_Risk,2021-07-21,Delhi,Mobile_App,3,180,4000,7000,3,False
CUST032825,At_Risk,2021-01-21,Mumbai,Online,4,236,4000,7000,2,False
CUST032826,At_Risk,2021-12-16,Kolkata,Mobile_App,5,242,4000,7000,3,True
CUST032827,At_Risk,2020-06-18,Ahmedabad,Online,3,258,4000,7000,2,False
CUST032828,At_Risk,2022-03-31,Hyderabad,Online,4,206,4000,7000,2,False
CUST032829,At_Risk,2020-10-17,Hyderabad,Mobile_App,5,218,4000,7000,3,False
CUST032830,At_Risk,2020-12-14,Chennai,Store,3,249,4000,7000,2,False
CUST032831,At_Risk,2021-09-27,Hyderabad,Online,3,273,4000,7000,2,False
CUST032832,At_Risk,2021-08-06,Mumbai,Online,4,276,4000,7000,2,False
CUST032833,At_Risk,2021-10-25,Chennai,Online,5,235,4000,7000,3,True
CUST032834,At_Risk,2021-02-24,Hyderabad,Store,4,260,4000,7000,2,False
CUST032835,At_Risk,2020-10-07,Mumbai,Mobile_App,4,213,4000,7000,2,False
CUST032836,At_Risk,2020-08-10,Pune,Mobile_App,3,285,4000,7000,2,False
CUST032837,At_Risk,2021-11-08,Chennai,Mobile_App,4,242,4000,7000,3,False
CUST032838,At_Risk,2020-09-27,Pune,Mobile_App,3,254,4000,7000,3,True
CUST032839,At_Risk,2020-05-09,Kolkata,Store,5,276,4000,7000,2,False
CUST032840,At_Risk,2020-08-17,Hyderabad,Store,3,203,4000,7000,3,False
CUST032841,At_Risk,2021-10-28,Delhi,Store,4,217,4000,7000,3,False
CUST032842,At_Risk,2020-09-27,Bangalore,Online,5,262,4000,7000,3,True
CUST032843,At_Risk,2020-10-07,Kolkata,Store,5,281,4000,7000,2,False
CUST032844,At_Risk,2020-04-17,Ahmedabad,Store,5,192,4000,7000,2,False
CUST032845,At_Risk,2021-01-30,Kolkata,Mobile_App,3,281,4000,7000,2,False
CUST032846,At_Risk,2022-06-17,Pune,Mobile_App,3,276,4000,7000,3,False
CUST032847,At_Risk,2021-09-30,Bangalore,Store,4,215,4000,7000,2,False
CUST032848,At_Risk,2022-03-01,Ahmedabad,Mobile_App,5,265,4000,7000,2,False
CUST032849,At_Risk,2021-11-17,Pune,Store,5,288,4000,7000,3,False
CUST032850,At_Risk,2020-11-22,Pune,Mobile_App,4,218,4000,7000,2,False
CUST032851,At_Risk,2020-04-26,Pune,Online,3,237,4000,7000,2,False
CUST032852,At_Risk,2021-10-28,Pune,Online,4,292,4000,7000,2,True
CUST032853,At_Risk,2020-08-12,Mumbai,Online,5,261,4000,7000,3,True
CUST032854,At_Risk,2021-10-29,Kolkata,Store,3,210,4000,7000,2,False
CUST032855,At_Risk,2020-05-30,Bangalore,Online,4,245,4000,7000,2,False
CUST032856,At_Risk,2020-04-07,Ahmedabad,Mobile_App,5,255,4000,7000,3,True
CUST032857,At_Risk,2020-03-25,Chennai,Mobile_App,3,193,4000,7000,3,True
CUST032858,At_Risk,2021-11-30,Hyderabad,Online,3,182,4000,7000,2,False
CUST032859,At_Risk,2021-02-04,Ahmedabad,Mobile_App,3,208,4000,7000,2,False
CUST032860,At_Risk,2021-02-22,Hyderabad,Mobile_App,4,190,4000,7000,3,False
CUST032861,At_Risk,2020-01-26,Mumbai,Mobile_App,5,191,4000,7000,3,False
CUST032862,At_Risk,2021-05-09,Chennai,Mobile_App,3,258,4000,7000,3,True
CUST032863,At_Risk,2021-06-13,Chennai,Mobile_App,5,191,4000,7000,2,False
CUST032864,At_Risk,2021-08-09,Bangalore,Online,3,290,4000,7000,2,False
CUST032865,At_Risk,2020-02-13,Bangalore,Store,3,286,4000,7000,3,False
CUST032866,At_Risk,2021-07-29,Kolkata,Store,4,233,4000,7000,3,False
CUST032867,At_Risk,2021-09-10,Chennai,Store,5,198,4000,7000,2,False
CUST032868,At_Risk,2021-11-30,Ahmedabad,Mobile_App,5,236,4000,7000,2,True
CUST032869,At_Risk,2021-06-15,Delhi,Online,3,229,4000,7000,2,False
CUST032870,At_Risk,2020-02-11,Mumbai,Mobile_App,4,298,4000,7000,3,False
CUST032871,At_Risk,2022-03-30,Hyderabad,Online,4,223,4000,7000,3,True
CUST032872,At_Risk,2020-09-29,Hyderabad,Store,4,183,4000,7000,3,False
CUST032873,At_Risk,2022-04-21,Delhi,Online,3,195,4000,7000,2,False
CUST032874,At_Risk,2020-03-26,Bangalore,Online,5,186,4000,7000,3,True
CUST032875,At_Risk,2021-03-14,Pune,Online,5,211,4000,7000,2,True
CUST032876,At_Risk,2020-05-26,Delhi,Online,4,250,4000,7000,3,False
CUST032877,At_Risk,2020-03-30,Bangalore,Store,3,243,4000,7000,2,True
CUST032878,At_Risk,2021-05-13,Bangalore,Mobile_App,4,242,4000,7000,3,True
CUST032879,At_Risk,2021-11-07,Ahmedabad,Online,3,245,4000,7000,2,False
CUST032880,At_Risk,2021-11-02,Hyderabad,Online,3,204,4000,7000,2,False
CUST032881,At_Risk,2020-01-04,Bangalore,Online,3,216,4000,7000,2,False
CUST032882,At_Risk,2021-02-03,Kolkata,Online,4,214,4000,7000,2,False
CUST032883,At_Risk,2022-05-19,Delhi,Store,5,220,4000,7000,3,True
CUST032884,At_Risk,2021-07-06,Hyderabad,Mobile_App,3,286,4000,7000,2,False
CUST032885,At_Risk,2022-01-15,Delhi,Mobile_App,4,223,4000,7000,3,True
CUST032886,At_Risk,2022-01-15,Mumbai,Mobile_App,4,291,4000,7000,3,False
CUST032887,At_Risk,2021-10-03,Ahmedabad,Mobile_App,5,184,4000,7000,3,True
CUST032888,At_Risk,2021-12-10,Mumbai,Mobile_App,4,235,4000,7000,2,False
CUST032889,At_Risk,2021-10-05,Mumbai,Online,4,274,4000,7000,2,True
CUST032890,At_Risk,2022-04-20,Bangalore,Online,3,237,4000,7000,3,False
CUST032891,At_Risk,2020-02-12,Mumbai,Store,3,251,4000,7000,2,False
CUST032892,At_Risk,2022-03-23,Ahmedabad,Mobile_App,3,288,4000,7000,2,False
CUST032893,At_Risk,2022-01-22,Bangalore,Mobile_App,5,238,4000,7000,2,True
CUST032894,At_Risk,2021-08-28,Mumbai,Online,4,283,4000,7000,3,False
CUST032895,At_Risk,2022-03-24,Delhi,Online,5,205,4000,7000,2,False
CUST032896,At_Risk,2022-06-30,Delhi,Store,4,251,4000,7000,2,False
CUST032897,At_Risk,2021-09-16,Delhi,Online,5,284,4000,7000,3,False
CUST032898,At_Risk,2022-03-30,Pune,Store,5,245,4000,7000,3,True
CUST032899,At_Risk,2022-04-15,Mumbai,Mobile_App,4,236,4000,7000,2,True
CUST032900,At_Risk,2020-09-11,Ahmedabad,Store,5,268,4000,7000,3,False
CUST032901,At_Risk,2022-01-04,Pune,Mobile_App,4,217,4000,7000,2,True
CUST032902,At_Risk,2020-10-13,Pune,Online,4,242,4000,7000,2,True
CUST032903,At_Risk,2021-02-04,Bangalore,Store,4,202,4000,7000,2,True
CUST032904,At_Risk,2020-08-25,Bangalore,Online,3,240,4000,7000,2,True
CUST032905,At_Risk,2021-05-22,Delhi,Store,4,217,4000,7000,2,False
CUST032906,At_Risk,2020-10-11,Kolkata,Mobile_App,3,187,4000,7000,3,False
CUST032907,At_Risk,2021-08-15,Pune,Store,4,211,4000,7000,3,False
CUST032908,At_Risk,2022-05-05,Chennai,Store,5,286,4000,7000,2,True
CUST032909,At_Risk,2020-01-05,Hyderabad,Store,4,253,4000,7000,3,False
CUST032910,At_Risk,2022-06-05,Bangalore,Online,5,206,4000,7000,3,False
CUST032911,At_Risk,2020-12-05,Delhi,Mobile_App,4,218,4000,7000,3,False
CUST032912,At_Risk,2021-01-27,Delhi,Store,3,265,4000,7000,2,False
CUST032913,At_Risk,2020-04-07,Delhi,Store,5,238,4000,7000,3,True
CUST032914,At_Risk,2021-05-02,Ahmedabad,Store,3,200,4000,7000,3,False
CUST032915,At_Risk,2021-01-16,Delhi,Store,4,204,4000,7000,3,False
CUST032916,At_Risk,2021-11-19,Ahmedabad,Online,5,281,4000,7000,3,False
CUST032917,At_Risk,2022-05-26,Kolkata,Store,4,284,4000,7000,2,False
CUST032918,At_Risk,2021-12-04,Ahmedabad,Mobile_App,3,227,4000,7000,3,False
CUST032919,At_Risk,2020-09-13,Pune,Store,5,268,4000,7000,3,False
CUST032920,At_Risk,2020-08-20,Kolkata,Mobile_App,3,198,4000,7000,3,False
CUST032921,At_Risk,2020-12-24,Mumbai,Online,3,261,4000,7000,3,False
CUST032922,At_Risk,2022-07-01,Ahmedabad,Online,3,195,4000,7000,3,True
CUST032923,At_Risk,2020-10-09,Delhi,Store,4,247,4000,7000,3,True
CUST032924,At_Risk,2020-04-07,Kolkata,Store,5,290,4000,7000,3,True
CUST032925,At_Risk,2021-03-14,Mumbai,Online,4,290,4000,7000,2,False
CUST032926,At_Risk,2022-05-10,Bangalore,Online,5,284,4000,7000,3,True
CUST032927,At_Risk,2021-06-08,Kolkata,Store,5,213,4000,7000,3,False
CUST032928,At_Risk,2020-03-27,Kolkata,Mobile_App,3,255,4000,7000,2,False
CUST032929,At_Risk,2022-03-20,Kolkata,Mobile_App,4,243,4000,7000,3,True
CUST032930,At_Risk,2021-09-26,Chennai,Store,5,263,4000,7000,3,False
CUST032931,At_Risk,2021-05-22,Kolkata,Store,4,194,4000,7000,3,False
CUST032932,At_Risk,2020-08-05,Pune,Online,3,291,4000,7000,2,False
CUST032933,At_Risk,2021-12-19,Mumbai,Online,4,277,4000,7000,2,False
CUST032934,At_Risk,2020-09-16,Ahmedabad,Mobile_App,5,300,4000,7000,2,False
CUST032935,At_Risk,2020-07-07,Hyderabad,Mobile_App,5,243,4000,7000,2,False
CUST032936,At_Risk,2021-03-07,Pune,Online,3,197,4000,7000,2,True
CUST032937,At_Risk,2021-11-09,Hyderabad,Online,5,273,4000,7000,3,False
CUST032938,At_Risk,2020-11-26,Delhi,Online,3,299,4000,7000,3,True
CUST032939,At_Risk,2022-02-12,Hyderabad,Store,3,191,4000,7000,3,True
CUST032940,At_Risk,2020-11-17,Chennai,Mobile_App,4,190,4000,7000,2,False
CUST032941,At_Risk,2020-07-20,Bangalore,Mobile_App,3,296,4000,7000,2,False
CUST032942,At_Risk,2021-06-28,Kolkata,Online,3,272,4000,7000,2,True
CUST032943,At_Risk,2021-06-29,Pune,Mobile_App,5,222,4000,7000,3,False
CUST032944,At_Risk,2020-06-26,Bangalore,Mobile_App,5,273,4000,7000,2,True
CUST032945,At_Risk,2020-09-03,Kolkata,Store,3,189,4000,7000,2,False
CUST032946,At_Risk,2021-04-28,Ahmedabad,Store,4,250,4000,7000,2,False
CUST032947,At_Risk,2022-03-05,Mumbai,Mobile_App,5,279,4000,7000,2,True
CUST032948,At_Risk,2021-10-21,Hyderabad,Mobile_App,4,253,4000,7000,3,False
CUST032949,At_Risk,2020-02-02,Mumbai,Online,5,290,4000,7000,2,False
CUST032950,At_Risk,2021-10-31,Mumbai,Online,4,228,4000,7000,3,False
CUST032951,At_Risk,2020-07-04,Hyderabad,Store,4,283,4000,7000,3,True
CUST032952,At_Risk,2020-06-04,Pune,Mobile_App,4,194,4000,7000,3,False
CUST032953,At_Risk,2021-07-31,Mumbai,Mobile_App,5,227,4000,7000,3,False
CUST032954,At_Risk,2020-12-17,Ahmedabad,Online,3,269,4000,7000,2,True
CUST032955,At_Risk,2022-05-13,Mumbai,Store,3,298,4000,7000,2,True
CUST032956,At_Risk,2020-02-23,Delhi,Mobile_App,4,227,4000,7000,2,True
CUST032957,At_Risk,2021-09-05,Delhi,Store,4,262,4000,7000,2,False
CUST032958,At_Risk,2020-07-12,Kolkata,Store,5,229,4000,7000,3,False
CUST032959,At_Risk,2021-08-23,Bangalore,Online,3,244,4000,7000,3,False
CUST032960,At_Risk,2021-04-08,Pune,Online,4,263,4000,7000,2,False
CUST032961,At_Risk,2021-10-20,Bangalore,Online,5,212,4000,7000,2,False
CUST032962,At_Risk,2021-04-27,Kolkata,Online,5,210,4000,7000,3,False
CUST032963,At_Risk,2022-01-12,Mumbai,Online,4,195,4000,7000,2,False
CUST032964,At_Risk,2020-12-10,Ahmedabad,Online,5,275,4000,7000,3,False
CUST032965,At_Risk,2021-09-02,Pune,Mobile_App,5,233,4000,7000,2,True
CUST032966,At_Risk,2021-06-04,Hyderabad,Online,3,241,4000,7000,2,True
CUST032967,At_Risk,2021-05-05,Ahmedabad,Mobile_App,4,291,4000,7000,3,True
CUST032968,At_Risk,2021-02-19,Kolkata,Mobile_App,5,228,4000,7000,3,False
CUST032969,At_Risk,2021-01-31,Kolkata,Store,5,300,4000,7000,3,False
CUST032970,At_Risk,2020-06-02,Mumbai,Store,5,238,4000,7000,3,False
CUST032971,At_Risk,2021-04-18,Chennai,Store,3,186,4000,7000,2,False
CUST032972,At_Risk,2020-02-29,Pune,Store,4,218,4000,7000,3,True
CUST032973,At_Risk,2021-06-12,Ahmedabad,Mobile_App,5,297,4000,7000,3,True
CUST032974,At_Risk,2020-10-15,Bangalore,Store,3,220,4000,7000,3,False
CUST032975,At_Risk,2021-11-29,Bangalore,Online,3,289,4000,7000,3,False
